-1,업종명,업소명,주소,전화번호,위도,경도,웹페이지,가격대,메뉴,평점 ,별점1,,별점2,리뷰2,별점3,리뷰3,별점4,리뷰4,별점5,리뷰5
644,일반음식점,자연을담은 돈까스(충북대점), 청주시 서원구 내수동로108번길 51  2층 (사창동),043-268-3366,36.632136,127.457374,https://store.naver.com/restaurants/detail?id=37112538,7500,돈까스 치즈돈까스,,,,,,,,,,,
645,일반음식점,덕평리, 청주시 서원구 내수동로108번길 21  1층 (사창동),043-268-5778,36.632825,127.458781,https://store.naver.com/restaurants/detail?id=1899056686,23000,크림파스타 로제파스타 통닭 ,,,,,,,,,,,
646,일반음식점,도담이네 닭계장, 청주시 서원구 창신로 23 (사창동 (1층)),043-268-5827,36.632979,127.464305,https://store.naver.com/restaurants/detail?id=888964208,6000,닭계장,,,,,,,,,,,
647,일반음식점,몬스터피자앤펍, 청주시 서원구 내수동로 95 (사창동 (2층)),043-268-6200,36.633753,127.457737,https://store.naver.com/restaurants/detail?entry=plt&id=36071916&query=%EB%AA%AC%EC%8A%A4%ED%84%B0%ED%94%BC%EC%9E%90%EC%95%A4%ED%8E%8D,16000,피자,,,,,,,,,,,
648,일반음식점,Kush(쿠쉬), 청주시 서원구 내수동로108번길 16 (사창동),043-268-7945,,,,,,,,,,,,,,,,
649,일반음식점,왕큰손파닭충대중문점, 청주시 서원구 내수동로 93  1층 (사창동),043-268-8292,36.633753,127.457602,https://store.naver.com/restaurants/detail?id=36763356,17000,파닭,,,,,,,,,,,
650,일반음식점,중원양꼬치, 청주시 서원구 내수동로114번길 39  1층 101호 (사창동  유정빌리지),043-268-9250,36.632149,127.460585,https://store.naver.com/restaurants/detail?id=1288781589,12000,양꼬치 양갈비 탕수육 마라탕 마파두부,,,,,,,,,,,
651,일반음식점,빅 돈부리 충북지사본점, 청주시 서원구 1순환로674번길 62 (사창동 (1층)),043-268-9881,36.63198,127.457599,https://store.naver.com/restaurants/detail?id=165929806&tab=fsasReview,6000,규동 돈부리 회덮밥 라멘 소바,,,,,,,,,,,
652,일반음식점,이닭포차, 청주시 서원구 내수동로108번길 23 (사창동 (3층)),043-268-9911,36.632718,127.458683,https://store.naver.com/restaurants/detail?id=17342021,16000,닭볶음탕,,,,,,,,,,,
653,일반음식점,시장통닭, 청주시 서원구 창신로32번길 1  A동 1층 (사창동),043-268-9981,,,,,,,,,,,,,,,,
654,일반음식점,대명관, 청주시 서원구 내수동로 136 (사창동),043-269-2079,36.634177,127.462217,https://store.naver.com/restaurants/detail?id=17341662,5000,짜장면 우동 짬뽕 울면 간짜장,,,,,,,,,,,
655,일반음식점,제천 보리밥, 청주시 서원구 창신로26번길 57-8 (사창동 (1층)),043-271-0297,,,,,,,,,,,,,,,,
656,일반음식점,고당참숯소갈비살전문점, 청주시 서원구 모충로 105  1층 (모충동),043-271-2211,,,,,,,,,,,,,,,,
657,일반음식점,송학삽겹&부속구이, 청주시 서원구 1순환로674번길 38 (사창동),043-271-5045,36.632612,127.458797,https://store.naver.com/restaurants/detail?id=17342622,8000,삼겹살 돼지부속구이,,,,,,,,,,,
658,일반음식점,사일공, 청주시 서원구 내수동로108번길 18  2 3층 (사창동),043-272-0410,,,,,,,,,,,,,,,,
659,일반음식점,한솥도시락 청주충북대중문점, 청주시 서원구 1순환로674번길 62  1층 (사창동),043-272-3383,36.631973,127.457622,https://store.naver.com/restaurants/detail?id=13376765,5000,도시락,,,,,,,,,,,
660,일반음식점,돌담식당 , 청주시 서원구 모충로96번길 15 (모충동),043-272-4149,36.626928,127.47394,https://store.naver.com/restaurants/detail?id=17352253,12000,삼겹살,,,,,,,,,,,
661,일반음식점,친구야, 청주시 서원구 모충로96번길 5-1 (모충동),043-272-5907,,,,,,,,,,,,,,,,
662,일반음식점,빛내리, 청주시 서원구 내수동로 145  A동 1층 (사창동),043-272-7745,36.634336,127.463339,https://store.naver.com/restaurants/detail?id=1895185003,4000,쫄면 라면 순대 떡볶이 칼국수,,,,,,,,,,,
663,일반음식점,지노, 청주시 서원구 내수동로108번길 15 (사창동 (2층)),043-272-7773,,,,,,,,,,,,,,,,
664,일반음식점,술술포차, 청주시 서원구 모충로 59  1층 104호 (모충동  주공2단지 상가),043-272-7779,,,,,,,,,,,,,,,,
665,일반음식점,엉터리치킨호프 , 청주시 서원구 모충로124번길 53  상가동 101호 (모충동  두산한솔아파트),043-272-9118,,,,,,,,,,,,,,,,
666,일반음식점,청주빈대떡개신점, 청주시 서원구 장구봉로 128 (개신동 (1층)),043-272-9631,36.624491,127.447457,https://store.naver.com/restaurants/detail?id=21740215,16000,전,,,,,,,,,,,
667,일반음식점,간이역 모충역점, 청주시 서원구 모충로 104  1층 (모충동),043-272-9792,,,,,,,,,,,,,,,,
668,일반음식점,루 & 각, 청주시 서원구 1순환로672번길 54  지하1층 (사창동),043-273-0838,,,,,,,,,,,,,,,,
669,일반음식점,척산면사무소국수, 청주시 서원구 남이면 척산2길 2  1층,043-273-1101,,,,,,,,,,,,,,,,
670,일반음식점,그집에가면, 청주시 서원구 장구봉로 132  1층 (개신동),043-273-1117,36.625089,127.498311,https://store.naver.com/restaurants/detail?entry=plt&id=130791888&query=%EA%B7%B8%EC%A7%91%EC%97%90%EA%B0%80%EB%A9%B4,9000,백반 비빔밥,,,,,,,,,,,
671,일반음식점,OB게이트호프레스토랑 , 청주시 서원구 청남로2005번길 54  지하1층 (분평동),043-273-2320,,,,,,,,,,,,,,,,
672,일반음식점,고향순대, 청주시 서원구 내수동로 191 (사창동),043-273-2549,36.634905,127.468107,https://store.naver.com/restaurants/detail?entry=plt&id=17342402&query=%EA%B3%A0%ED%96%A5%EC%88%9C%EB%8C%80,25000,곱창볶음 곱창찌개,,,,,,,,,,,
673,일반음식점,辛(신) 후다닭발, 청주시 서원구 두꺼비로70번길 93  1층 (산남동),043-273-5959,,,,,,,,,,,,,,,,
674,일반음식점,본죽모충점, 청주시 서원구 1순환로 771  1층 (개신동),043-273-6288,36.625139,127.463848,https://store.naver.com/restaurants/detail?id=36538596&tab=menu#_tab,9000,죽,,,,,,,,,,,
675,일반음식점,오식야주육회관 충대본점, 청주시 서원구 내수동로108번길 16  1층 (사창동),043-273-7442,36.633157,127.458938,https://store.naver.com/restaurants/detail?id=37043725,18000,육회 육회문어삼합,,,,,,,,,,,
676,일반음식점,파닭파닭, 청주시 서원구 매봉로76번길 36 (수곡동),043-273-9222,,,,,,,,,,,,,,,,
677,일반음식점,청춘반점, 청주시 서원구 1순환로674번길 38 (사창동),043-273-9254,36.632599,127.458779,https://store.naver.com/restaurants/detail?id=1530433594,11900,탕수육,,,,,,,,,,,
678,일반음식점,부리또인 s충북대점, 청주시 서원구 1순환로674번길 38 (사창동),043-273-9995,36.632599,127.458779,https://store.naver.com/restaurants/detail?id=951593235,4000,부리또,,,,,,,,,,,
679,일반음식점,장바우, 청주시 서원구 내수동로114번길 57 (사창동 (1층)),043-274-0002,,,,,,,,,,,,,,,,
680,일반음식점,김아저씨돈까스 , 청주시 서원구 호국로9번길 6 (모충동),043-274-1343,,,,,,,,,,,,,,,,
681,일반음식점,룸메이트, 청주시 서원구 1순환로674번길 24  2층 (사창동),043-274-1618,,,,,,,,,,,,,,,,
682,일반음식점,한끼, 청주시 서원구 1순환로680번길 23 (사창동 (1층)),043-274-2457,,,,,,,,,,,,,,,,
683,일반음식점,79대포 청주 충북대점, 청주시 서원구 1순환로672번길 41 (사창동),043-274-7732,,,,,,,,,,,,,,,,
684,일반음식점,대박 치맥 포차, 청주시 서원구 모충로96번길 5-1 (모충동 (1층)),043-274-7889,,,,,,,,,,,,,,,,
685,일반음식점,황가네솥뚜껑불고기, 청주시 서원구 창직로 96 (사직동),043-274-8479,36.630337,127.47227,https://store.naver.com/restaurants/detail?id=32193658,12000,삼겹살 항정살 목살,,,,,,,,,,,
686,일반음식점,초밥한조각 충대점, 청주시 서원구 내수동로108번길 43  1층 (사창동),043-274-8616,36.632237,127.457741,https://store.naver.com/restaurants/detail?id=964609551,6000,초밥,,,,,,,,,,,
687,일반음식점,모아만두, 청주시 서원구 창신로32번길 1 (사창동 (1층)),043-275-7309,,,,,,,,,,,,,,,,
688,일반음식점,행복한만두, 청주시 서원구 모충로 98-1 (모충동),043-275-7566,36.627764,127.474145,https://store.naver.com/restaurants/detail?id=17350482,5000,만두 만두국 떡만두국,,,,,,,,,,,
689,일반음식점,칭기스칸, 청주시 서원구 내수동로108번길 19 (사창동 (4층)),043-275-7888,,,,,,,,,,,,,,,,
690,일반음식점,사막의하얀꽃, 청주시 서원구 내수동로108번길 19 (사창동 (2층)),043-275-9334,,,,,,,,,,,,,,,,
691,일반음식점,한마음정육식당, 청주시 서원구 1순환로674번길 24  1층 (사창동),043-275-9492,36.632927,127.459317,https://store.naver.com/restaurants/detail?id=779228243,6500,삼겹살 목살 오겹살 가브리살 항정살,,,,,,,,,,,
692,일반음식점,자매보리밥, 청주시 서원구 신율로 68 (개신동 (1층)),043-276-2247,36.623973,127.447293,https://store.naver.com/restaurants/detail?id=1812240641,6000,보리밥 동태찌개 제육볶음,,,,,,,,,,,
693,일반음식점,투다리, 청주시 서원구 창직로 19-1 (사창동),043-276-3635,,,,,,,,,,,,,,,,
694,일반음식점,토배기, 청주시 서원구 창신로21번길 1 (사창동 (1층)),043-276-5665,,,,,,,,,,,,,,,,
695,일반음식점,청춘상회, 청주시 서원구 1순환로672번길 48  1층 (사창동),043-276-6686,36.63279,127.457528,https://store.naver.com/restaurants/detail?entry=plt&id=783111529&query=%EC%B2%AD%EC%B6%98%EC%83%81%ED%9A%8C,15000,짜글이찌개 김치찌개 닭볶음탕 ,,,,,,,,,,,
696,일반음식점,대박촌식당, 청주시 서원구 내수동로 184  A동 2층 (사창동  토지합병으로 지번변경(2013.08.29)),043-276-8846,,,,,,,,,,,,,,,,
697,일반음식점,누나홀닭 충북대점, 청주시 서원구 1순환로672번길 26  1 2층 (사창동),043-276-9292,36.633424,127.458548,https://store.naver.com/restaurants/detail?id=36341085,16900,치킨,,,,,,,,,,,
698,일반음식점,옛날왕만두, 청주시 서원구 창신로31번길 8 (사창동 (1층)),043-276-9297,,,,,,,,,,,,,,,,
699,일반음식점,신가네칼국수, 청주시 서원구 1순환로648번길 38 (사창동 (1층)),043-277-1077,36.635453,127.457553,https://store.naver.com/restaurants/detail?id=19834512,5000,칼국수 김치찌개 청국장,,,,,,,,,,,
700,일반음식점,의정부부대찌개, 청주시 서원구 내수동로 166 (사창동 외 1필지 (1층)),043-277-6030,36.634124,127.465531,https://store.naver.com/restaurants/detail?id=36208901,6500,부대찌개,,,,,,,,,,,
701,일반음식점,옥돌사시미, 청주시 서원구 장구봉로138번길 4 (개신동 (1층)),043-277-6987,,,,,,,,,,,,,,,,
702,일반음식점,전설의불닭, 청주시 서원구 1순환로694번길 11  1층 (사창동),043-277-9233,36.63152,127.460541,https://store.naver.com/restaurants/detail?id=36301766,9000,닭발,,,,,,,,,,,
703,일반음식점,범벅골, 청주시 서원구 내수동로 97 (사창동 (지하1층)),043-278-0100,36.633775,127.458027,https://store.naver.com/restaurants/detail?id=1968693314,6000,순대국밥 내장국밥,,,,,,,,,,,
704,일반음식점,상하이, 청주시 서원구 천수로 14-7  1층 (사창동),043-278-1100,,,,,,,,,,,,,,,,
705,일반음식점,다래삼겹살&홍가네닭발, 청주시 서원구 모충로96번길 15  주공아파트 상가동 1층 107호 (모충동),043-285-6165,,,,,,,,,,,,,,,,
706,일반음식점,참돈앤밥, 청주시 서원구 1순환로672번길 50 (사창동),043-295-1175,,,,,,,,,,,,,,,,
707,일반음식점,짱만두, 청주시 서원구 창신로32번길 21  1층 (사창동),043-297-3389,,,,,,,,,,,,,,,,
708,일반음식점,산골가마솥, 청주시 서원구 내수동로 129  1층 (사창동),043-297-7258,,,,,,,,,,,,,,,,
709,일반음식점,보통의 국수집, 청주시 서원구 성봉로242번길 43  1층 (개신동),043-902-2760,,,,,,,,,,,,,,,,
710,일반음식점,브라보퍼블릭골프개신점 그늘집, 청주시 서원구 성봉로 178  3층 (개신동),043-904-0707,,,,,,,,,,,,,,,,
711,일반음식점,총각네 손 고추만두, 청주시 서원구 내수동로 140  1층 (사창동),043-905-6799,,,,,,,,,,,,,,,,
712,일반음식점,뽀까치기, 청주시 서원구 신율로 49 (개신동 (114  115호)),043-232-4457,,,,,,,,,,,,,,,,
713,일반음식점,까투리, 청주시 서원구 모충로96번길 16 (모충동),043-2347-625,,,,,,,,,,,,,,,,
714,일반음식점,인도네팔레스토랑(First Nepal Restaurant), 청주시 서원구 내수동로114번길 7 (사창동 (2층)),043-260-5363,,,,,,,,,,,,,,,,
715,일반음식점,빨봉분식충북대점, 청주시 서원구 1순환로672번길 51  2층 (사창동),043-263-7897,,,,,,,,,,,,,,,,
716,일반음식점,모리스시, 청주시 서원구 1순환로 641-1 (사창동 (1층)),043-264-3579,,,,,,,,,,,,,,,,
717,일반음식점,마루(회덮밥전문점), 청주시 서원구 1순환로672번길 62 (사창동 (1층)),043-264-5855,,,,,,,,,,,,,,,,
718,일반음식점,도누가그릴2, 청주시 서원구 내수동로108번길 15 (사창동  (지하1층)),043-265-9300,,,,,,,,,,,,,,,,
719,일반음식점,토리덴2, 청주시 서원구 1순환로672번길 30 (사창동 (1층)),043-265-9900,,,,,,,,,,,,,,,,
720,일반음식점,돈스치킨, 청주시 서원구 성봉로169번길 41-4 (개신동 (1층)),043-266-9922,,,,,,,,,,,,,,,,
721,일반음식점,비비큐(BBQ)사직.사창점, 청주시 서원구 창직로29번길 30 (사창동 (1층)),043-269-2244,,,,,,,,,,,,,,,,
722,일반음식점,뉴욕야시장, 청주시 서원구 1순환로674번길 38 (사창동 (1층)),043-271-6692,,,,,,,,,,,,,,,,
723,일반음식점,병정문어볼, 청주시 서원구 1순환로674번길 72 (사창동),043-273-5797,,,,,,,,,,,,,,,,
724,일반음식점,비원, 청주시 서원구 내수동로 115 (사창동 (지하1층)),070-4047-3515,,,,,,,,,,,,,,,,
725,일반음식점,컴힐(COMHILL), 청주시 서원구 내수동로102번길 52  지하1층~1층 (사창동),070-5067-0302,,,,,,,,,,,,,,,,
726,일반음식점,베로분식에스프레소, 청주시 서원구 1순환로674번길 66 (사창동 (1층)),070-8803-0590,,,,,,,,,,,,,,,,
727,일반음식점,엉클스, 청주시 서원구 성봉로169번길 47-1 (개신동  (1층)),070-8824-3039,,,,,,,,,,,,,,,,
728,일반음식점,청천순대, 청주시 서원구 창직로 18 (사창동 외1필지(1층)),070-8842-1848,,,,,,,,,,,,,,,,
729,일반음식점,두메나산골, 청주시 서원구 내수동로 151 (사창동),043-266-7897,,,,,,,,,,,,,,,,
730,일반음식점,원호연의뚝썩삼겹살, 청주시 서원구 1순환로704번길 42 (사창동 (1층)),043-272-9279,,,,,,,,,,,,,,,,
731,일반음식점,종가대박집, 청주시 서원구 1순환로674번길 16 (사창동 (2층)),043-277-6284,,,,,,,,,,,,,,,,
732,일반음식점,개신상회, 청주시 서원구 복대로17번길 7-31 (개신동 (2층)),,,,,,,,,,,,,,,,,
733,일반음식점,포차플레잉, 청주시 서원구 1순환로 678  1층 (사창동),,,,,,,,,,,,,,,,,
734,일반음식점,명제만두집, 청주시 서원구 내수동로 130 (사창동  (평화아파트 상가 1층 6호(106호))),,,,,,,,,,,,,,,,,
735,일반음식점,스트릿츄러스 충북대점, 청주시 서원구 1순환로674번길 3  1층 (사창동),,,,,,,,,,,,,,,,,
736,일반음식점,설빙충북대점, 청주시 서원구 1순환로674번길 3 (사창동 (2 3층)),,,,,,,,,,,,,,,,,
737,일반음식점,부산할매수육국밥.냉면, 청주시 서원구 1순환로 669  1층 (사창동),,,,,,,,,,,,,,,,,
738,일반음식점,코리아닭발, 청주시 서원구 1순환로680번길 5 (사창동 (1층)),,,,,,,,,,,,,,,,,
739,일반음식점,김밥나라개신점, 청주시 서원구 모충로 17  1층 (개신동),,,,,,,,,,,,,,,,,
740,일반음식점,열두시(12:00AM), 청주시 서원구 1순환로672번길 34  지하1층 (사창동),,,,,,,,,,,,,,,,,
741,일반음식점,우즈벡임, 청주시 서원구 1순환로672번길 52 (사창동 (2층)),,,,,,,,,,,,,,,,,
742,일반음식점,북경탕수육, 청주시 서원구 내수동로 130  상가동 103호 (사창동 평화아파트),,,,,,,,,,,,,,,,,
743,일반음식점,압구정봉구비어개신점, 청주시 서원구 모충로 33-1 (개신동  외1필지(1층)),,,,,,,,,,,,,,,,,
744,일반음식점,콤마, 청주시 서원구 1순환로 664  2층 (사창동),043-260-6250,,,,,,,,,,,,,,,,
745,일반음식점,포항막회, 청주시 서원구 모충로 48-1  가2동 1층 (개신동),043-216-6696,,,,,,,,,,,,,,,,
746,일반음식점,페리카나피친호프, 청주시 서원구 장구봉로 130 (개신동 (1층)),043-218-9292,,,,,,,,,,,,,,,,
747,일반음식점,현고들깨손칼국수, 청주시 서원구 성봉로220번길 16  가동 1층 (개신동),043-221-4003,,,,,,,,,,,,,,,,
748,일반음식점,신반장의 한양 참숯 뒷고기, 청주시 서원구 1순환로648번길 5-3  1층 (사창동),043-222-6066,,,,,,,,,,,,,,,,
749,일반음식점,이조가, 청주시 서원구 복대로 15  1층 (개신동),043-223-3350,,,,,,,,,,,,,,,,
750,일반음식점,김밥천국, 청주시 서원구 복대로 27  1층 103호 (개신동),043-231-1377,,,,,,,,,,,,,,,,
751,일반음식점,피자헛 청주가경점, 청주시 서원구 복대로 13  1층 101 일부호 (개신동),043-231-3697,36.6184057,127.4436329,https://store.naver.com/restaurants/detail?id=432679442&tab=main,18000,피자,,,,,,,,,,,
752,일반음식점,피자마루(가경.개신1호점), 청주시 서원구 경신로 31-30  104호 (개신동),043-232-1082,36.620968,127.4441507,https://store.naver.com/restaurants/detail?id=13328607&tab=menu#_tab,6900,피자,,,,,,,,,,,
